Date,Circle,Division,PSS,Equipment Name,PTR No.,PTR Capacity (MVA),Max Voltage,Time,Min Voltage,Time,Max Loading,Time,Min Loading,Time,Remarks
,,,,, , ,(kV),(hh:mm),(kV),(hh:mm),(Amp),(hh:mm),(Amp),(hh:mm),
20/10/2025,RKL,SED,BELAIMUNDA,11kV JHARPALAM,2,5,10.57,2:00:00,10.32,5:00:00,20.5,18:00:00,12.3,7:00:00, 
20/10/2025,RKL,SED,BELAIMUNDA,Station Transformer (33kV/0.415kV), , , , , , , , , , , 
20/10/2025,RKL,SED,BELAIMUNDA,Charger 48/24 Volt (O/P DC in Volt), , , , , , , , , , , 
21/10/2025,RKL,SED,BELAIMUNDA,33kV I/C-1 (GSS), , ,32,4:00:00,31,7:00:00,24.16,18:00:00,18.65,14:00:00, 
21/10/2025,RKL,SED,BELAIMUNDA,5 MVA PTR-1 (33kV), , ,32,4:00:00,31,7:00:00,17.78,7:00:00,14.3,14:00:00, 
21/10/2025,RKL,SED,BELAIMUNDA,5 MVA PTR-2 (33kV), , ,32,4:00:00,31,7:00:00,7.62,18:00:00,4.4,15:00:00, 
21/10/2025,RKL,SED,BELAIMUNDA,5 MVA PTR-1 (11kV), , ,10.57,5:00:00,10.34,11:00:00,51.24,7:00:00,28.29,5:00:00, 
21/10/2025,RKL,SED,BELAIMUNDA,5 MVA PTR-2 (11kV), , ,10.78,5:00:00,10.34,11:00:00,20.98,18:00:00,10.55,15:00:00, 
21/10/2025,RKL,SED,BELAIMUNDA,11kV BADIBAHAL,1,5,10.57,5:00:00,10.34,11:00:00,29.8,12:00:00,32.81,14:00:00, 
21/10/2025,RKL,SED,BELAIMUNDA,11kV TAPRIA,1,5,10.57,5:00:00,10.34,11:00:00,25.54,7:00:00,14.33,5:00:00, 
21/10/2025,RKL,SED,BELAIMUNDA,11kV JHARPALAM,2,5,10.57,5:00:00,10.34,11:00:00,20.89,18:00:00,10.55,15:00:00, 
21/10/2025,RKL,SED,BELAIMUNDA,Station Transformer (33kV/0.415kV), , , , , , , , , , , 
21/10/2025,RKL,SED,BELAIMUNDA,Charger 48/24 Volt (O/P DC in Volt), , , , , , , , , , , 
22/10/2025,RKL,SED,BELAIMUNDA,33kV I/C-1 (GSS), , ,32.3,22:00:00,32,17:00:00,24.41,18:00:00,18.73,14:00:00, 
22/10/2025,RKL,SED,BELAIMUNDA,5 MVA PTR-1 (33kV), , ,32.3,22:00:00,32,17:00:00,17.51,18:00:00,11.72,5:00:00, 
22/10/2025,RKL,SED,BELAIMUNDA,5 MVA PTR-2 (33kV), , ,32.3,22:00:00,32,17:00:00,7.18,17:00:00,4.21,15:00:00, 
22/10/2025,RKL,SED,BELAIMUNDA,5 MVA PTR-1 (11kV), , ,10.56,22:00:00,10.35,17:00:00,49.98,18:00:00,39.45,15:00:00, 
22/10/2025,RKL,SED,BELAIMUNDA,5 MVA PTR-2 (11kV), , ,10.56,22:00:00,10.35,17:00:00,19.7,18:00:00,13.23,15:00:00, 
22/10/2025,RKL,SED,BELAIMUNDA,11kV BADIBAHAL,1,5,10.56,22:00:00,10.35,17:00:00,31.17,18:00:00,23.98,15:00:00, 
22/10/2025,RKL,SED,BELAIMUNDA,11kV TAPRIA,1,5,10.56,22:00:00,10.35,17:00:00,20.91,18:00:00,13,3:00:00, 
22/10/2025,RKL,SED,BELAIMUNDA,11kV JHARPALAM,2,5,10.56,22:00:00,10.35,17:00:00,19.7,18:00:00,13.23,15:00:00, 
22/10/2025,RKL,SED,BELAIMUNDA,Station Transformer (33kV/0.415kV), , , , , , , , , , , 
22/10/2025,RKL,SED,BELAIMUNDA,Charger 48/24 Volt (O/P DC in Volt), , , , , , , , , , , 
23/10/2025,RKL,SED,BELAIMUNDA,33kV I/C-1 (GSS), , ,32,6:00:00,31,18:00:00,24.61,21:00:00,19.6,8:00:00, 
23/10/2025,RKL,SED,BELAIMUNDA,5 MVA PTR-1 (33kV), , ,32,6:00:00,31,18:00:00,17.62,19:00:00,14.22,1:00:00, 
23/10/2025,RKL,SED,BELAIMUNDA,5 MVA PTR-2 (33kV), , ,32,6:00:00,31,18:00:00,7.29,20:00:00,4.84,16:00:00, 
23/10/2025,RKL,SED,BELAIMUNDA,5 MVA PTR-1 (11kV), , ,10.68,3:00:00,10.29,18:00:00,51.12,19:00:00,37.45,12:00:00, 
23/10/2025,RKL,SED,BELAIMUNDA,5 MVA PTR-2 (11kV), , ,10.68,3:00:00,10.29,18:00:00,20.07,20:00:00,11.57,8:00:00, 
23/10/2025,RKL,SED,BELAIMUNDA,11kV BADIBAHAL,1,5,10.68,3:00:00,10.29,18:00:00,31.17,19:00:00,15.93,13:00:00, 
23/10/2025,RKL,SED,BELAIMUNDA,11kV TAPRIA,1,5,10.68,3:00:00,10.29,18:00:00,23.31,13:00:00,13.04,20:00:00, 
23/10/2025,RKL,SED,BELAIMUNDA,11kV JHARPALAM,2,5,10.68,3:00:00,10.29,18:00:00,20.07,20:00:00,11.57,8:00:00, 
23/10/2025,RKL,SED,BELAIMUNDA,Station Transformer (33kV/0.415kV), , , , , , , , , , , 
23/10/2025,RKL,SED,BELAIMUNDA,Charger 48/24 Volt (O/P DC in Volt), , , , , , , , , , , 
24/10/2025,RKL,SED,BELAIMUNDA,33kV I/C-1 (GSS), , ,32,3:00:00,31.5,11:00:00,26.53,18:00:00,16.52,16:00:00, 
24/10/2025,RKL,SED,BELAIMUNDA,5 MVA PTR-1 (33kV), , ,32,3:00:00,31.5,11:00:00,18.5,18:00:00,14.2,3:00:00, 
24/10/2025,RKL,SED,BELAIMUNDA,5 MVA PTR-2 (33kV), , ,32,3:00:00,31.5,11:00:00,8,18:00:00,0.92,16:00:00, 
24/10/2025,RKL,SED,BELAIMUNDA,5 MVA PTR-1 (11kV), , ,10.68,2:00:00,10.32,11:00:00,55.97,18:00:00,40.13,1:00:00, 
24/10/2025,RKL,SED,BELAIMUNDA,5 MVA PTR-2 (11kV), , ,10.68,2:00:00,10.32,11:00:00,22.13,18:00:00,1.6,16:00:00, 
24/10/2025,RKL,SED,BELAIMUNDA,11kV BADIBAHAL,1,5,10.68,2:00:00,.10.32,11:00:00,33.71,11:00:00,25.62,5:00:00, 
24/10/2025,RKL,SED,BELAIMUNDA,11kV TAPRIA,1,5,10.68,2:00:00,10.32,11:00:00,21.42,23:00:00,15.36,14:00:00, 
24/10/2025,RKL,SED,BELAIMUNDA,11kV JHARPALAM,2,5,10.68,2:00:00,10.32,11:00:00,22.13,18:00:00,1.6,16:00:00, 
24/10/2025,RKL,SED,BELAIMUNDA,Station Transformer (33kV/0.415kV), , , , , , , , , , , 
24/10/2025,RKL,SED,BELAIMUNDA,Charger 48/24 Volt (O/P DC in Volt), , , , , , , , , , , 
25/10/2025,RKL,SED,BELAIMUNDA,33kV I/C-1 (GSS), , ,32,1:00:00,31.5,11:00:00,25.22,18:00:00,18.91,13:00:00, 
25/10/2025,RKL,SED,BELAIMUNDA,5 MVA PTR-1 (33kV), , ,32,1:00:00,31.5,11:00:00,18.64,18:00:00,13.77,13:00:00, 
25/10/2025,RKL,SED,BELAIMUNDA,5 MVA PTR-2 (33kV), , ,32,1:00:00,31.5,11:00:00,7.84,18:00:00,4.13,8:00:00, 
25/10/2025,RKL,SED,BELAIMUNDA,5 MVA PTR-1 (11kV), , ,10.71,1:00:00,10.33,11:00:00,52.74,18:00:00,39.1,13:00:00, 
25/10/2025,RKL,SED,BELAIMUNDA,5 MVA PTR-2 (11kV), , ,10.71,1:00:00,10.33,11:00:00,19.86,12:00:00,9.64,5:00:00, 
25/10/2025,RKL,SED,BELAIMUNDA,11kV BADIBAHAL,1,5,10.71,1:00:00,10.33,11:00:00,31.5,17:00:00,24,13:00:00, 
25/10/2025,RKL,SED,BELAIMUNDA,11kV TAPRIA,1,5,10.71,1:00:00,10.33,11:00:00,22,17:00:00,15.78,14:00:00, 
25/10/2025,RKL,SED,BELAIMUNDA,11kV JHARPALAM,2,5,10.71,1:00:00,10.33,11:00:00,19.86,13:00:00,9.64,5:00:00, 
25/10/2025,RKL,SED,BELAIMUNDA,Station Transformer (33kV/0.415kV), , , , , , , , , , , 
25/10/2025,RKL,SED,BELAIMUNDA,Charger 48/24 Volt (O/P DC in Volt), , , , , , , , , , , 
26/10/2025,RKL,SED,BELAIMUNDA,33kV I/C-1 (GSS), , ,32,11:00:00,31,16:00:00,21.61,7:00:00,15.55,14:00:00, 
26/10/2025,RKL,SED,BELAIMUNDA,5 MVA PTR-1 (33kV), , ,32,11:00:00,31,16:00:00,18.11,1:00:00,13.03,14:00:00, 
26/10/2025,RKL,SED,BELAIMUNDA,5 MVA PTR-2 (33kV), , ,32,11:00:00,31,16:00:00,6.37,7:00:00,2.44,15:00:00, 
26/10/2025,RKL,SED,BELAIMUNDA,5 MVA PTR-1 (11kV), , ,10.71,1:00:00,10.36,9:00:00,49.42,18:00:00,35.97,14:00:00, 
26/10/2025,RKL,SED,BELAIMUNDA,5 MVA PTR-2 (11kV), , ,10.71,1:00:00,10.36,9:00:00,13.25,5:00:00,7.42,18:00:00, 
26/10/2025,RKL,SED,BELAIMUNDA,11kV BADIBAHAL,1,5,10.71,1:00:00,10.36,9:00:00,32.55,6:00:00,24.21,14:00:00, 
26/10/2025,RKL,SED,BELAIMUNDA,11kV TAPRIA,1,5,10.71,1:00:00,10.36,9:00:00,20.92,20:00:00,12.39,14:00:00, 
26/10/2025,RKL,SED,BELAIMUNDA,11kV JHARPALAM,2,5,10.71,1:00:00,10.36,9:00:00,15.39,4:00:00,7.54,17:00:00, 
26/10/2025,RKL,SED,BELAIMUNDA,Station Transformer (33kV/0.415kV), , , , , , , , , , , 
26/10/2025,RKL,SED,BELAIMUNDA,Charger 48/24 Volt (O/P DC in Volt), , , , , , , , , , , 
27/10/2025,RKL,SED,BELAIMUNDA,33kV I/C-1 (GSS), , ,32,13:00:00,31,16:00:00,24.81,19:00:00,13.44,11:00:00, 
27/10/2025,RKL,SED,BELAIMUNDA,5 MVA PTR-1 (33kV), , ,32,13:00:00,31,16:00:00,18.2,18:00:00,13.1,15:00:00, 
27/10/2025,RKL,SED,BELAIMUNDA,5 MVA PTR-2 (33kV), , ,32,13:00:00,31,16:00:00,7.18,19:00:00,2.5,8:00:00, 
27/10/2025,RKL,SED,BELAIMUNDA,5 MVA PTR-1 (11kV), , ,10.82,7:00:00,10.39,17:00:00,49.6,18:00:00,38,12:00:00, 
27/10/2025,RKL,SED,BELAIMUNDA,5 MVA PTR-2 (11kV), , ,10.82,7:00:00,10.39,17:00:00,18.35,23:00:00,3.19,12:00:00, 
27/10/2025,RKL,SED,BELAIMUNDA,11kV BADIBAHAL,1,5,10.82,7:00:00,10.39,17:00:00,30.18,18:00:00,21.66,10:00:00, 
27/10/2025,RKL,SED,BELAIMUNDA,11kV TAPRIA,1,5,10.82,7:00:00,10.39,17:00:00,22.64,18:00:00,15.1,11:00:00, 
27/10/2025,RKL,SED,BELAIMUNDA,11kV JHARPALAM,2,5,10.82,7:00:00,10.39,17:00:00,21.1,19:00:00,6.28,10:00:00, 
27/10/2025,RKL,SED,BELAIMUNDA,Station Transformer (33kV/0.415kV), , , , , , , , , , , 
27/10/2025,RKL,SED,BELAIMUNDA,Charger 48/24 Volt (O/P DC in Volt), , , , , , , , , , , 
28/10/2025,RKL,SED,BELAIMUNDA,33kV I/C-1 (GSS), , ,32,15:00:00,31,9:00:00,23.1,1:00:00,12.61,15:00:00, 
28/10/2025,RKL,SED,BELAIMUNDA,5 MVA PTR-1 (33kV), , ,32,15:00:00,31,9:00:00,16.01,1:00:00,10.34,15:00:00, 
28/10/2025,RKL,SED,BELAIMUNDA,5 MVA PTR-2 (33kV), , ,32,15:00:00,31,9:00:00,6.73,1:00:00,3.05,15:00:00, 
28/10/2025,RKL,SED,BELAIMUNDA,5 MVA PTR-1 (11kV), , ,10.79,2:00:00,10.51,6:00:00,48.49,6:00:00,28.26,12:00:00, 
28/10/2025,RKL,SED,BELAIMUNDA,5 MVA PTR-2 (11kV), , ,10.79,2:00:00,10.51,6:00:00,19.47,18:00:00,10.12,23:59:00, 
28/10/2025,RKL,SED,BELAIMUNDA,11kV BADIBAHAL,1,5,10.79,2:00:00,10.51,6:00:00,29.39,10:00:00,16.8,12:00:00, 
28/10/2025,RKL,SED,BELAIMUNDA,11kV TAPRIA,1,5,10.79,2:00:00,10.51,6:00:00,22.82,8:00:00,11.05,14:00:00, 
28/10/2025,RKL,SED,BELAIMUNDA,11kV JHARPALAM,2,5,10.79,2:00:00,10.51,6:00:00,19.13,22:00:00,10.12,23:59:00, 
28/10/2025,RKL,SED,BELAIMUNDA,Station Transformer (33kV/0.415kV), , , , , , , , , , , 
28/10/2025,RKL,SED,BELAIMUNDA,Charger 48/24 Volt (O/P DC in Volt), , , , , , , , , , , 
29/10/2025,RKL,SED,BELAIMUNDA,33kV I/C-1 (GSS), , ,32,7:00:00,31,14:00:00,26.41,18:00:00,15.18,8:00:00, 
29/10/2025,RKL,SED,BELAIMUNDA,5 MVA PTR-1 (33kV), , ,32,7:00:00,31,14:00:00,17.82,18:00:00,7.17,14:00:00, 
29/10/2025,RKL,SED,BELAIMUNDA,5 MVA PTR-2 (33kV), , ,32,7:00:00,31,14:00:00,8.57,18:00:00,4.36,9:00:00, 
29/10/2025,RKL,SED,BELAIMUNDA,5 MVA PTR-1 (11kV), , ,10.74,14:00:00,10.38,12:00:00,50.59,10:00:00,37.18,8:00:00, 
29/10/2025,RKL,SED,BELAIMUNDA,5 MVA PTR-2 (11kV), , ,10.74,14:00:00,10.38,12:00:00,22.41,18:00:00,9.43,4:00:00, 
29/10/2025,RKL,SED,BELAIMUNDA,11kV BADIBAHAL,1,5,10.74,14:00:00,10.38,12:00:00,29.16,16:00:00,15.91,17:00:00, 
29/10/2025,RKL,SED,BELAIMUNDA,11kV TAPRIA,1,5,10.74,14:00:00,10.38,12:00:00,23.86,16:00:00,16.24,7:00:00, 
29/10/2025,RKL,SED,BELAIMUNDA,11kV JHARPALAM,2,5,10.74,14:00:00,10.38,12:00:00,22.41,18:00:00,9.43,4:00:00, 
29/10/2025,RKL,SED,BELAIMUNDA,Station Transformer (33kV/0.415kV), , , , , , , , , , , 
29/10/2025,RKL,SED,BELAIMUNDA,Charger 48/24 Volt (O/P DC in Volt), , , , , , , , , , , 
30/10/2025,RKL,SED,BELAIMUNDA,33kV I/C-1 (GSS), , ,32,11:00:00,31,23:00:00,20.63,23:00:00,13.24,11:00:00, 
30/10/2025,RKL,SED,BELAIMUNDA,5 MVA PTR-1 (33kV), , ,32,11:00:00,31,23:00:00,14.74,8:00:00,10.74,14:00:00, 
30/10/2025,RKL,SED,BELAIMUNDA,5 MVA PTR-2 (33kV), , ,32,11:00:00,31,23:00:00,6.47,22:00:00,4.9,8:00:00, 
30/10/2025,RKL,SED,BELAIMUNDA,5 MVA PTR-1 (11kV), , ,10.73,5:00:00,10.4,11:00:00,42.92,18:00:00,28.78,11:00:00, 
30/10/2025,RKL,SED,BELAIMUNDA,5 MVA PTR-2 (11kV), , ,10.73,5:00:00,10.4,11:00:00,19.02,18:00:00,13.38,7:00:00, 
30/10/2025,RKL,SED,BELAIMUNDA,11kV BADIBAHAL,1,5,10.73,5:00:00,10.4,11:00:00,22.71,23:00:00,13.99,11:00:00, 
30/10/2025,RKL,SED,BELAIMUNDA,11kV TAPRIA,1,5,10.73,5:00:00,10.4,11:00:00,19.79,10:00:00,14.2,14:00:00, 
30/10/2025,RKL,SED,BELAIMUNDA,11kV JHARPALAM,2,5,10.73,5:00:00,10.4,11:00:00,18.29,21:00:00,12.53,14:00:00, 
30/10/2025,RKL,SED,BELAIMUNDA,Station Transformer (33kV/0.415kV), , , , , , , , , , , 
30/10/2025,RKL,SED,BELAIMUNDA,Charger 48/24 Volt (O/P DC in Volt), , , , , , , , , , , 
31/10/2025,RKL,SED,BELAIMUNDA,33kV I/C-1 (GSS), , ,32,14:00:00,31,21:00:00,19.62,21:00:00,10.91,11:00:00, 
31/10/2025,RKL,SED,BELAIMUNDA,5 MVA PTR-1 (33kV), , ,32,14:00:00,31,21:00:00,13.55,19:00:00,7.02,10:00:00, 
31/10/2025,RKL,SED,BELAIMUNDA,5 MVA PTR-2 (33kV), , ,32,14:00:00,31,21:00:00,7.11,18:00:00,5.42,2:00:00, 
31/10/2025,RKL,SED,BELAIMUNDA,5 MVA PTR-1 (11kV), , ,10.94,14:00:00,10.56,8:00:00,39.1,22:00:00,20.34,10:00:00, 
31/10/2025,RKL,SED,BELAIMUNDA,5 MVA PTR-2 (11kV), , ,10.94,14:00:00,10.56,8:00:00,18.42,21:00:00,15.42,3:00:00, 
31/10/2025,RKL,SED,BELAIMUNDA,11kV BADIBAHAL,1,5,10.94,14:00:00,10.56,8:00:00,22.85,4:00:00,13.68,10:00:00, 
31/10/2025,RKL,SED,BELAIMUNDA,11kV TAPRIA,1,5,10.94,14:00:00,10.56,8:00:00,20.05,18:00:00,12.1,14:00:00, 
31/10/2025,RKL,SED,BELAIMUNDA,11kV JHARPALAM,2,5,10.94,14:00:00,10.56,8:00:00,18.22,23:00:00,15.31,3:00:00, 
31/10/2025,RKL,SED,BELAIMUNDA,Station Transformer (33kV/0.415kV), , , , , , , , , , , 
31/10/2025,RKL,SED,BELAIMUNDA,Charger 48/24 Volt (O/P DC in Volt), , , , , , , , , , , 
1/10/2025,RKL,SED,HEMGIR,33kV I/C-1 (GSS), , ,32.66,17:00:00,31.789,1:00:00,25.81,19:00:00,18.95,9:00:00, 
1/10/2025,RKL,SED,HEMGIR,5 MVA PTR-1 (33kV), , ,32.763,17:00:00,31.857,1:00:00,15.92,22:00:00,10.62,11:00:00, 
1/10/2025,RKL,SED,HEMGIR,5 MVA PTR-2 (33kV), , ,32.763,17:00:00,31.857,1:00:00,11.65,18:00:00,8.227,9:00:00, 
1/10/2025,RKL,SED,HEMGIR,5 MVA PTR-1 (11kV), , ,10.8,17:00:00,10.6,1:00:00,43,20:00:00,28,10:00:00, 
1/10/2025,RKL,SED,HEMGIR,5 MVA PTR-2 (11kV), , ,10.8,17:00:00,10.6,1:00:00,34,18:00:00,23,9:00:00, 
1/10/2025,RKL,SED,HEMGIR,11KV KANIKA,1,5,9.88,17:00:00,9.65,1:00:00,40,20:00:00,27,10:00:00, 
1/10/2025,RKL,SED,HEMGIR,11 KV JULUMBAHAL,1,5,10.8,17:00:00,10.6,1:00:00,3,6:00:00,1.5,11:00:00, 
1/10/2025,RKL,SED,HEMGIR,11kV HEMGIR,2,5,10.8,17:00:00,10.6,1:00:00,34,18:00:00,23,9:00:00, 
1/10/2025,RKL,SED,HEMGIR,Station Transformer (33kV/0.415kV), , , , , , , , , , , 
1/10/2025,RKL,SED,HEMGIR,Charger 48/24 Volt (O/P DC in Volt), , , , , , , , , , , 
2/10/2025,RKL,SED,HEMGIR,33kV I/C-1 (GSS), , ,32.957,16:00:00,32.108,1:00:00,23.89,1:00:00,12.4,19:00:00, 
2/10/2025,RKL,SED,HEMGIR,5 MVA PTR-1 (33kV), , ,33.036,14:00:00,32.153,1:00:00,14.9,1:00:00,1.144,19:00:00, 
2/10/2025,RKL,SED,HEMGIR,5 MVA PTR-2 (33kV), , ,33.014,10:00:00,32.153,1:00:00,12.94,6:00:00,8.138,12:00:00, 
2/10/2025,RKL,SED,HEMGIR,5 MVA PTR-1 (11kV), , ,11,8:00:00,10.7,1:00:00,41,1:00:00,2.4,19:00:00, 
2/10/2025,RKL,SED,HEMGIR,5 MVA PTR-2 (11kV), , ,11,8:00:00,10.7,1:00:00,31,18:00:00,23,12:00:00, 
2/10/2025,RKL,SED,HEMGIR,11KV KANIKA,1,5,10.1,19:00:00,9.7,1:00:00,39,1:00:00,23,12:00:00, 
2/10/2025,RKL,SED,HEMGIR,11 KV JULUMBAHAL,1,5,11,8:00:00,10.7,1:00:00,2.9,1:00:00,1.4,8:00:00, 
2/10/2025,RKL,SED,HEMGIR,11kV HEMGIR,2,5,11,8:00:00,10.7,1:00:00,31,18:00:00,23,12:00:00, 
2/10/2025,RKL,SED,HEMGIR,Station Transformer (33kV/0.415kV), , , , , , , , , , , 
2/10/2025,RKL,SED,HEMGIR,Charger 48/24 Volt (O/P DC in Volt), , , , , , , , , , , 
3/10/2025,RKL,SED,HEMGIR,33kV I/C-1 (GSS), , ,33.384,14:00:00,32.199,19:00:00,22.48,19:00:00,16.43,12:00:00, 
3/10/2025,RKL,SED,HEMGIR,5 MVA PTR-1 (33kV), , ,33.429,14:00:00,32.262,19:00:00,13.6,22:00:00,7.907,15:00:00, 
3/10/2025,RKL,SED,HEMGIR,5 MVA PTR-2 (33kV), , ,33.469,14:00:00,32.233,19:00:00,9.734,4:00:00,7.759,12:00:00, 
3/10/2025,RKL,SED,HEMGIR,5 MVA PTR-1 (11kV), , ,11.1,14:00:00,10.8,19:00:00,37,21:00:00,22,14:00:00, 
3/10/2025,RKL,SED,HEMGIR,5 MVA PTR-2 (11kV), , ,11.1,14:00:00,10.8,19:00:00,28,4:00:00,22,12:00:00, 
3/10/2025,RKL,SED,HEMGIR,11KV KANIKA,1,5,10.1,14:00:00,9.8,19:00:00,35,22:00:00,21,14:00:00, 
3/10/2025,RKL,SED,HEMGIR,11 KV JULUMBAHAL,1,5,11.1,14:00:00,10.8,19:00:00,2.8,22:00:00,1.3,8:00:00, 
3/10/2025,RKL,SED,HEMGIR,11kV HEMGIR,2,5,11.1,14:00:00,10.8,19:00:00,28,4:00:00,22,12:00:00, 
3/10/2025,RKL,SED,HEMGIR,Station Transformer (33kV/0.415kV), , , , , , , , , , , 
3/10/2025,RKL,SED,HEMGIR,Charger 48/24 Volt (O/P DC in Volt), , , , , , , , , , , 
4/10/2025,RKL,SED,HEMGIR,33kV I/C-1 (GSS), , ,32.985,14:00:00,32.262,19:00:00,22.44,20:00:00,15.59,10:00:00, 
4/10/2025,RKL,SED,HEMGIR,5 MVA PTR-1 (33kV), , ,33.065,14:00:00,32.324,19:00:00,13.48,22:00:00,7.637,11:00:00, 
4/10/2025,RKL,SED,HEMGIR,5 MVA PTR-2 (33kV), , ,33.048,14:00:00,32.33,19:00:00,8.949,20:00:00,7.215,15:00:00, 
4/10/2025,RKL,SED,HEMGIR,5 MVA PTR-1 (11kV), , ,11.1,14:00:00,10.8,19:00:00,38,20:00:00,21,11:00:00, 
4/10/2025,RKL,SED,HEMGIR,5 MVA PTR-2 (11kV), , ,11.1,14:00:00,10.8,19:00:00,27,20:00:00,20,15:00:00, 
4/10/2025,RKL,SED,HEMGIR,11KV KANIKA,1,5,10.1,14:00:00,9.8,19:00:00,35,20:00:00,18,11:00:00, 
4/10/2025,RKL,SED,HEMGIR,11 KV JULUMBAHAL,1,5,11.1,14:00:00,10.8,19:00:00,3.4,21:00:00,1.2,9:00:00, 
4/10/2025,RKL,SED,HEMGIR,11kV HEMGIR,2,5,11.1,14:00:00,10.8,19:00:00,27,20:00:00,20,15:00:00, 
4/10/2025,RKL,SED,HEMGIR,Station Transformer (33kV/0.415kV), , , , , , , , , , , 
4/10/2025,RKL,SED,HEMGIR,Charger 48/24 Volt (O/P DC in Volt), , , , , , , , , , , 
5/10/2025,RKL,SED,HEMGIR,33kV I/C-1 (GSS), , ,33.247,14:00:00,32.142,21:00:00,22.13,20:00:00,7.876,15:00:00, 
5/10/2025,RKL,SED,HEMGIR,5 MVA PTR-1 (33kV), , ,33.361,14:00:00,32.205,21:00:00,13.78,23:00:00,0.935,15:00:00, 
5/10/2025,RKL,SED,HEMGIR,5 MVA PTR-2 (33kV), , ,33.367,14:00:00,32.17,21:00:00,9.003,19:00:00,6.156,14:00:00, 
5/10/2025,RKL,SED,HEMGIR,5 MVA PTR-1 (11kV), , ,11.1,9:00:00,10.8,2:00:00,39,23:00:00,2.3,15:00:00, 
5/10/2025,RKL,SED,HEMGIR,5 MVA PTR-2 (11kV), , ,11.1,9:00:00,10.8,2:00:00,26,19:00:00,17,14:00:00, 
5/10/2025,RKL,SED,HEMGIR,11KV KANIKA,1,5,10.1,9:00:00,9.8,2:00:00,36,23:00:00,23,14:00:00, 
5/10/2025,RKL,SED,HEMGIR,11 KV JULUMBAHAL,1,5,11.1,9:00:00,10.8,2:00:00,4.2,9:00:00,1.3,19:00:00, 
5/10/2025,RKL,SED,HEMGIR,11kV HEMGIR,2,5,11.1,9:00:00,10.8,2:00:00,26,19:00:00,17,14:00:00, 
5/10/2025,RKL,SED,HEMGIR,Station Transformer (33kV/0.415kV), , , , , , , , , , , 
5/10/2025,RKL,SED,HEMGIR,Charger 48/24 Volt (O/P DC in Volt), , , , , , , , , , , 
6/10/2025,RKL,SED,HEMGIR,33kV I/C-1 (GSS), , ,33.743,12:00:00,31.834,20:00:00,21.91,20:00:00,9.223,12:00:00, 
6/10/2025,RKL,SED,HEMGIR,5 MVA PTR-1 (33kV), , ,33.794,12:00:00,31.908,20:00:00,13.78,21:00:00,1.293,12:00:00, 
6/10/2025,RKL,SED,HEMGIR,5 MVA PTR-2 (33kV), , ,33.8,12:00:00,31.886,20:00:00,8.933,10:00:00,6.239,14:00:00, 
6/10/2025,RKL,SED,HEMGIR,5 MVA PTR-1 (11kV), , ,11.2,12:00:00,10.6,20:00:00,38,21:00:00,26,11:00:00, 
6/10/2025,RKL,SED,HEMGIR,5 MVA PTR-2 (11kV), , ,11.2,12:00:00,10.6,20:00:00,26,10:00:00,19,14:00:00, 
6/10/2025,RKL,SED,HEMGIR,11KV KANIKA,1,5,10.2,12:00:00,9.67,20:00:00,35,21:00:00,24,11:00:00, 
6/10/2025,RKL,SED,HEMGIR,11 KV JULUMBAHAL,1,5,11.2,12:00:00,10.6,20:00:00,3.2,12:00:00,1.8,8:00:00, 
6/10/2025,RKL,SED,HEMGIR,11kV HEMGIR,2,5,11.2,12:00:00,10.6,20:00:00,26,10:00:00,19,14:00:00, 
6/10/2025,RKL,SED,HEMGIR,Station Transformer (33kV/0.415kV), , , , , , , , , , , 
6/10/2025,RKL,SED,HEMGIR,Charger 48/24 Volt (O/P DC in Volt), , , , , , , , , , , 
7/10/2025,RKL,SED,HEMGIR,33kV I/C-1 (GSS), , ,32.33,14:00:00,31.714,20:00:00,24.08,20:00:00,11.45,2:00:00, 
7/10/2025,RKL,SED,HEMGIR,5 MVA PTR-1 (33kV), , ,32.415,14:00:00,31.817,19:00:00,15.21,22:00:00,5.597,2:00:00, 
7/10/2025,RKL,SED,HEMGIR,5 MVA PTR-2 (33kV), , ,32.387,14:00:00,31.812,19:00:00,9.297,19:00:00,6.179,16:00:00, 
7/10/2025,RKL,SED,HEMGIR,5 MVA PTR-1 (11kV), , ,10.8,14:00:00,10.6,17:00:00,41,22:00:00,16,2:00:00, 
7/10/2025,RKL,SED,HEMGIR,5 MVA PTR-2 (11kV), , ,10 8,14:00:00,10.6,17:00:00,27,19:00:00,18,14:00:00, 
7/10/2025,RKL,SED,HEMGIR,11KV KANIKA,1,5,9.82,14:00:00,9.65,19:00:00,38,22:00:00,13,2:00:00, 
7/10/2025,RKL,SED,HEMGIR,11 KV JULUMBAHAL,1,5,10.8,14:00:00,10.6,17:00:00,3.9,21:00:00,1.6,13:00:00, 
7/10/2025,RKL,SED,HEMGIR,11kV HEMGIR,2,5,10.8,14:00:00,10.6,17:00:00,27,19:00:00,18,14:00:00, 
7/10/2025,RKL,SED,HEMGIR,Station Transformer (33kV/0.415kV), , , , , , , , , , , 
7/10/2025,RKL,SED,HEMGIR,Charger 48/24 Volt (O/P DC in Volt), , , , , , , , , , , 
8/10/2025,RKL,SED,HEMGIR,33kV I/C-1 (GSS), , ,32.568,17:00:00,31.948,22:00:00,21.77,19:00:00,11.55,12:00:00, 
